product_id,product_name,category,about_product,rating,discounted_price,img_link,category_clean,about_product_clean,product_name_clean,combined_features,rating_normalized
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics|WearableTechnology|SmartWatches,"Bluetooth Calling- Wave Call comes with a premium built-in speaker and bluetooth calling via which you can stay connected to your friends, family, and colleagues|Dial Pad- Its dial pad is super responsive and convenient. You can also save upto 10 contacts in this smart watch|Screen Size- Wave Call comes with a 1.69” HD Display that features a bold, bright, and highly responsive 2.5D curved touch interface|Resolution- With 550 nits of brightness get sharper color resolution that brightens your virtual world exponentially.|Design- The ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day!|Watch Faces- Wave Call comes with 150+ Cloud watchfaces for you to pick from, complementing your every mood and outfit|HR, SpO2 & Breathing- Monitor your heart rate and blood oxygen levels on-the-go with the heart rate and SpO2 monitor. It also comes with Guided Breathing to help you relax and embrace mindfulness.",3.8,1999,https://m.media-amazon.com/images/I/411q-oMvehL._SX300_SY300_QL70_ML2_.jpg,WearableTechnology,bluetooth calling wave call comes with a premium built in speaker and bluetooth calling via which you can stay connected to your friends family and colleagues dial pad its dial pad is super responsive and convenient you can also save upto 10 contacts in this smart watch screen size wave call comes with a 1 69 hd display that features a bold bright and highly responsive 2 5d curved touch interface resolution with 550 nits of brightness get sharper color resolution that brightens your virtual world exponentially design the ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day watch faces wave call comes with 150 cloud watchfaces for you to pick from complementing your every mood and outfit hr spo2 breathing monitor your heart rate and blood oxygen levels on the go with the heart rate and spo2 monitor it also comes with guided breathing to help you relax and embrace mindfulness,boat wave call smart watch smart talk with advanced dedicated bluetooth calling chip 1 69 hd display with 550 nits 70 color gamut 150 watch faces multi sport modes hr spo2 ip68 mauve,boat wave call smart watch smart talk with advanced dedicated bluetooth calling chip 1 69 hd display with 550 nits 70 color gamut 150 watch faces multi sport modes hr spo2 ip68 mauve wearabletechnology bluetooth calling wave call comes with a premium built in speaker and bluetooth calling via which you can stay connected to your friends family and colleagues dial pad its dial pad is super responsive and convenient you can also save upto 10 contacts in this smart watch screen size wave call comes with a 1 69 hd display that features a bold bright and highly responsive 2 5d curved touch interface resolution with 550 nits of brightness get sharper color resolution that brightens your virtual world exponentially design the ultra slim and lightweight design of the watch is ideal to keep you surfing your wave all day watch faces wave call comes with 150 cloud watchfaces for you to pick from complementing your every mood and outfit hr spo2 breathing monitor your heart rate and blood oxygen levels on the go with the heart rate and spo2 monitor it also comes with guided breathing to help you relax and embrace mindfulness,0.5263157894736841
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"Snapdragon 870 5G Mobile Platform which is a 7nm process technology, It is equipped with A77 architecture adopts a large core clocked at 3.2GHz, a middle core at 2.42GHz, and a small core at 1.8GHz.|80W FlashCharge Technology with 4700mAh Battery|120Hz E4 AMOLED Display | 1300nits Peak Brightness | 6000000:1 Contrast Ratio | SGS Eye Care Certificate | HDR 10+ | Netflix HDR|64MP OIS Main Camera with GW1P sensor, 8MP Wide Angle Camera & 2MP Macro Camera|Human Interface Input: Touch Screen; Form Factor: Bar",4.4,28999,https://m.media-amazon.com/images/I/51DLLa8HNWL._SX300_SY300_QL70_ML2_.jpg,Mobiles&Accessories,snapdragon 870 5g mobile platform which is a 7nm process technology it is equipped with a77 architecture adopts a large core clocked at 3 2ghz a middle core at 2 42ghz and a small core at 1 8ghz 80w flashcharge technology with 4700mah battery 120hz e4 amoled display 1300nits peak brightness 6000000 1 contrast ratio sgs eye care certificate hdr 10 netflix hdr 64mp ois main camera with gw1p sensor 8mp wide angle camera 2mp macro camera human interface input touch screen form factor bar,iqoo neo 6 5g dark nova 8gb ram 128gb storage snapdragon 870 5g 80w flashcharge,iqoo neo 6 5g dark nova 8gb ram 128gb storage snapdragon 870 5g 80w flashcharge mobiles&accessories snapdragon 870 5g mobile platform which is a 7nm process technology it is equipped with a77 architecture adopts a large core clocked at 3 2ghz a middle core at 2 42ghz and a small core at 1 8ghz 80w flashcharge technology with 4700mah battery 120hz e4 amoled display 1300nits peak brightness 6000000 1 contrast ratio sgs eye care certificate hdr 10 netflix hdr 64mp ois main camera with gw1p sensor 8mp wide angle camera 2mp macro camera human interface input touch screen form factor bar,0.8421052631578949
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics|WearableTechnology|SmartWatches,"Alexa- Alexa built-in Voice Assistant that sets reminders, alarms and answers questions from weather forecasts to live cricket scores at your command!|Screen Size- ;1.69"" big square colour LCD display with a round dial features complete capacitive touch experience to let you take control, effortlessly.|Watch Faces- Multiple watch faces with customizable options to match your OOTD, every day!|Brightness- The ambient light display allows automatic adjustment of brightness on the watch, suited to your environment|HR & SpO2- The watch comes with a stress monitor that reads your HR to indicate stress levels.It also monitors your heart rate and SpO2 (blood oxygen levels) to keep a tab on your overall health.|Sleep Monitor- Track all stages of sleep every night and keep a tab on your sleep health with the sleep monitoring feature on the watch.|Sports Friendly- Its 14 sports mode and 5 ATM dust, splash and sweat resistance makes it the perfect fitness companion to have.",4.2,2299,https://m.media-amazon.com/images/I/41lQan54SPL._SX300_SY300_QL70_ML2_.jpg,WearableTechnology,alexa alexa built in voice assistant that sets reminders alarms and answers questions from weather forecasts to live cricket scores at your command screen size 1 69 big square colour lcd display with a round dial features complete capacitive touch experience to let you take control effortlessly watch faces multiple watch faces with customizable options to match your ootd every day brightness the ambient light display allows automatic adjustment of brightness on the watch suited to your environment hr spo2 the watch comes with a stress monitor that reads your hr to indicate stress levels it also monitors your heart rate and spo2 blood oxygen levels to keep a tab on your overall health sleep monitor track all stages of sleep every night and keep a tab on your sleep health with the sleep monitoring feature on the watch sports friendly its 14 sports mode and 5 atm dust splash and sweat resistance makes it the perfect fitness companion to have,boat xtend smartwatch with alexa built in 1 69 hd display multiple watch faces stress monitor heart spo2 monitoring 14 sports modes sleep monitor 5 atm 7 days battery charcoal black,boat xtend smartwatch with alexa built in 1 69 hd display multiple watch faces stress monitor heart spo2 monitoring 14 sports modes sleep monitor 5 atm 7 days battery charcoal black wearabletechnology alexa alexa built in voice assistant that sets reminders alarms and answers questions from weather forecasts to live cricket scores at your command screen size 1 69 big square colour lcd display with a round dial features complete capacitive touch experience to let you take control effortlessly watch faces multiple watch faces with customizable options to match your ootd every day brightness the ambient light display allows automatic adjustment of brightness on the watch suited to your environment hr spo2 the watch comes with a stress monitor that reads your hr to indicate stress levels it also monitors your heart rate and spo2 blood oxygen levels to keep a tab on your overall health sleep monitor track all stages of sleep every night and keep a tab on your sleep health with the sleep monitoring feature on the watch sports friendly its 14 sports mode and 5 atm dust splash and sweat resistance makes it the perfect fitness companion to have,0.7368421052631577
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,This is a Bluetooth Enabled selfie Stick for Mobile Phone. Just click the wireless remote to capture the photo|Bluetooth Selfie Stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 Ft|Ultra Light Selfie Stick can be used to Take selfies or capture your favourate videos. This multifunction tripod with selfie stick weighs only 113 Grams.. Rubber Grip : No|Tygot Mobile Selfie Stick is compact and foldable. It can be Extended up to 60 Cms long|Selfie Stand for Mobile Phone can be Rotated to 360 degree + 220 Degree Angular Adjustment,4.0,399,https://m.media-amazon.com/images/I/41MmsYTi06L._SX300_SY300_QL70_ML2_.jpg,Mobiles&Accessories,this is a bluetooth enabled selfie stick for mobile phone just click the wireless remote to capture the photo bluetooth selfie stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 ft ultra light selfie stick can be used to take selfies or capture your favourate videos this multifunction tripod with selfie stick weighs only 113 grams rubber grip no tygot mobile selfie stick is compact and foldable it can be extended up to 60 cms long selfie stand for mobile phone can be rotated to 360 degree 220 degree angular adjustment,tygot bluetooth extendable selfie sticks with wireless remote and tripod stand 3 in 1 multifunctional selfie stick with tripod stand compatible with iphone oneplus samsung oppo vivo and all phones,tygot bluetooth extendable selfie sticks with wireless remote and tripod stand 3 in 1 multifunctional selfie stick with tripod stand compatible with iphone oneplus samsung oppo vivo and all phones mobiles&accessories this is a bluetooth enabled selfie stick for mobile phone just click the wireless remote to capture the photo bluetooth selfie stick is provided with a tiny wireless remote that can be connected to your phone and can be used up to about 15 ft ultra light selfie stick can be used to take selfies or capture your favourate videos this multifunction tripod with selfie stick weighs only 113 grams rubber grip no tygot mobile selfie stick is compact and foldable it can be extended up to 60 cms long selfie stand for mobile phone can be rotated to 360 degree 220 degree angular adjustment,0.631578947368421
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,"Up to 130MB/s read speed with UHS-I interface. Performance varies by capacity.|Works with cell phones, smartphones, Android tablets, tablet PCs, and more.|6-Proof protection: Waterproof, Temperature proof, X-ray proof, Magnet proof, Drop proof, Wearout proof|10-year limited warranty; For further queries, please contact us at 1800 30 7267864|Includes full size adapter for use in cameras, laptops, and desktop computers",4.3,1149,https://m.media-amazon.com/images/I/31R6RP26dzL._SY300_SX300_QL70_ML2_.jpg,Accessories,up to 130mb s read speed with uhs i interface performance varies by capacity works with cell phones smartphones android tablets tablet pcs and more 6 proof protection waterproof temperature proof x ray proof magnet proof drop proof wearout proof 10 year limited warranty for further queries please contact us at 1800 30 7267864 includes full size adapter for use in cameras laptops and desktop computers,samsung evo plus 128gb microsdxc uhs i u3 130mb s full hd 4k uhd memory card with adapter mb mc128ka blue,samsung evo plus 128gb microsdxc uhs i u3 130mb s full hd 4k uhd memory card with adapter mb mc128ka blue accessories up to 130mb s read speed with uhs i interface performance varies by capacity works with cell phones smartphones android tablets tablet pcs and more 6 proof protection waterproof temperature proof x ray proof magnet proof drop proof wearout proof 10 year limited warranty for further queries please contact us at 1800 30 7267864 includes full size adapter for use in cameras laptops and desktop computers,0.7894736842105263
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,"[20W HIGH-SPEED CHARGING] : The Adapto 20 is a Type-C Fast Charger, designed to charge your iPhone up to 59% in just 30 minutes!|[3X FASTER] : Fast, durable, and dependable, the adaptor is designed to charge your iOS devices 3X faster than regular chargers. The PD adaptor is best-suited with cables for Type C to Type C, and Type C to Lightning charging and connectivity. (suitable for iOS). For best results, we recommend the Portronics PD Cable..|[WIDELY COMPATIBLE] : Compatible with all PD and QC compatible devices, including iPhone 12/12 mini/12 Pro/12 Pro Max, AirPods Pro, 11-inch/12.9-inch iPad Pro, iPad Air (third generation), iPad Mini (fifth generation), AirPods Pro, etc.|[DEPENDABLE] : The adaptor’s strong, ABS Plastic built makes it safe to use even in clumsy hands. This charger with a built-in protection can protect your equipment from excessive current, overheating and overcharging.",4.1,529,https://m.media-amazon.com/images/I/31wqydqbA9L._SX300_SY300_QL70_ML2_.jpg,Mobiles&Accessories,20w high speed charging the adapto 20 is a type c fast charger designed to charge your iphone up to 59 in just 30 minutes 3x faster fast durable and dependable the adaptor is designed to charge your ios devices 3x faster than regular chargers the pd adaptor is best suited with cables for type c to type c and type c to lightning charging and connectivity suitable for ios for best results we recommend the portronics pd cable widely compatible compatible with all pd and qc compatible devices including iphone 12 12 mini 12 pro 12 pro max airpods pro 11 inch 12 9 inch ipad pro ipad air third generation ipad mini fifth generation airpods pro etc dependable the adaptor s strong abs plastic built makes it safe to use even in clumsy hands this charger with a built in protection can protect your equipment from excessive current overheating and overcharging,portronics adapto 20 type c 20w fast pd type c adapter charger with fast charging for iphone 12 12 pro 12 mini 12 pro max 11 xs xr x 8 plus ipad pro air mini galaxy 10 9 8 adapter only white,portronics adapto 20 type c 20w fast pd type c adapter charger with fast charging for iphone 12 12 pro 12 mini 12 pro max 11 xs xr x 8 plus ipad pro air mini galaxy 10 9 8 adapter only white mobiles&accessories 20w high speed charging the adapto 20 is a type c fast charger designed to charge your iphone up to 59 in just 30 minutes 3x faster fast durable and dependable the adaptor is designed to charge your ios devices 3x faster than regular chargers the pd adaptor is best suited with cables for type c to type c and type c to lightning charging and connectivity suitable for ios for best results we recommend the portronics pd cable widely compatible compatible with all pd and qc compatible devices including iphone 12 12 mini 12 pro 12 pro max airpods pro 11 inch 12 9 inch ipad pro ipad air third generation ipad mini fifth generation airpods pro etc dependable the adaptor s strong abs plastic built makes it safe to use even in clumsy hands this charger with a built in protection can protect your equipment from excessive current overheating and overcharging,0.6842105263157892
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"Upto 12GB RAM with RAM Plus | 128GB internal memory expandable up to 1TB||Superfast 5G with 11 5G Bands, Powerful MTK D700 Octa Core 2.2GH with Android 12,One UI Core 4|50MP+2MP Dual camera setup- True 50MP (F1.8) main camera + 2MP (F2.4) | 5MP (F2.0) front came|16.55 centimeters (6.5-inch) LCD, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color|5000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",4.1,13999,https://m.media-amazon.com/images/I/413sCRKobNL._SX300_SY300_QL70_ML2_.jpg,Mobiles&Accessories,upto 12gb ram with ram plus 128gb internal memory expandable up to 1tb superfast 5g with 11 5g bands powerful mtk d700 octa core 2 2gh with android 12 one ui core 4 50mp 2mp dual camera setup true 50mp f1 8 main camera 2mp f2 4 5mp f2 0 front came 16 55 centimeters 6 5 inch lcd hd resolution with 720 x 1600 pixels resolution 269 ppi with 16m color 5000mah lithium ion battery 1 year manufacturer warranty for device and 6 months manufacturer warranty for in box accessories including batteries from the date of purchase,samsung galaxy m13 5g aqua green 6gb 128gb storage 5000mah battery upto 12gb ram with ram plus,samsung galaxy m13 5g aqua green 6gb 128gb storage 5000mah battery upto 12gb ram with ram plus mobiles&accessories upto 12gb ram with ram plus 128gb internal memory expandable up to 1tb superfast 5g with 11 5g bands powerful mtk d700 octa core 2 2gh with android 12 one ui core 4 50mp 2mp dual camera setup true 50mp f1 8 main camera 2mp f2 4 5mp f2 0 front came 16 55 centimeters 6 5 inch lcd hd resolution with 720 x 1600 pixels resolution 269 ppi with 16m color 5000mah lithium ion battery 1 year manufacturer warranty for device and 6 months manufacturer warranty for in box accessories including batteries from the date of purchase,0.6842105263157892
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","The perfect way to add some style and stand out from the crowd with the boAt BassHeads 100 ""Hawk"" inspired earphones. Impedance 16Ω, Sensitivity (dB) 92db ±3db, Frequency Response 20Hz-20KHz|The stylish BassHeads 100 superior coated wired earphones are a definite fashion statement - wear your attitude with its wide variety of collection|The powerful 10mm dynamic driver with the speaker resistance of 16 ohm enables the earphone to deliver a punchy, rhythmic response to the most demanding tracks|Features a HD microphone to make crystal clear calls - making life easier on the go, play/pause music or answer/end calls with one-click, track forward with two-clicks or back with 3 clicks make these earphones extremely user-friendly|With 1.2 meters perfect length cable now plug it in anywhere with ease - while the earphones are extremely user-friendly and stylish, extruding premium coating on the wire cable is a manufacturing process that we've been performing and refining since our company's inception|Its impeccable fit won't let you take these wonderfully amazing earphones off, fits you perfectly without hurting your ears and the perfect arc, with different size ear tips helps you in achieving superior comfort even with long listening hours.|1 year warranty from the date of purchase",4.1,379,https://m.media-amazon.com/images/I/31qVddHyy5L._SX300_SY300_QL70_ML2_.jpg,"Headphones,Earbuds&Accessories",the perfect way to add some style and stand out from the crowd with the boat bassheads 100 hawk inspired earphones impedance 16 sensitivity db 92db 3db frequency response 20hz 20khz the stylish bassheads 100 superior coated wired earphones are a definite fashion statement wear your attitude with its wide variety of collection the powerful 10mm dynamic driver with the speaker resistance of 16 ohm enables the earphone to deliver a punchy rhythmic response to the most demanding tracks features a hd microphone to make crystal clear calls making life easier on the go play pause music or answer end calls with one click track forward with two clicks or back with 3 clicks make these earphones extremely user friendly with 1 2 meters perfect length cable now plug it in anywhere with ease while the earphones are extremely user friendly and stylish extruding premium coating on the wire cable is a manufacturing process that we ve been performing and refining since our company s inception its impeccable fit won t let you take these wonderfully amazing earphones off fits you perfectly without hurting your ears and the perfect arc with different size ear tips helps you in achieving superior comfort even with long listening hours 1 year warranty from the date of purchase,boat bassheads 100 in ear wired earphones with mic furious red,"boat bassheads 100 in ear wired earphones with mic furious red headphones,earbuds&accessories the perfect way to add some style and stand out from the crowd with the boat bassheads 100 hawk inspired earphones impedance 16 sensitivity db 92db 3db frequency response 20hz 20khz the stylish bassheads 100 superior coated wired earphones are a definite fashion statement wear your attitude with its wide variety of collection the powerful 10mm dynamic driver with the speaker resistance of 16 ohm enables the earphone to deliver a punchy rhythmic response to the most demanding tracks features a hd microphone to make crystal clear calls making life easier on the go play pause music or answer end calls with one click track forward with two clicks or back with 3 clicks make these earphones extremely user friendly with 1 2 meters perfect length cable now plug it in anywhere with ease while the earphones are extremely user friendly and stylish extruding premium coating on the wire cable is a manufacturing process that we ve been performing and refining since our company s inception its impeccable fit won t let you take these wonderfully amazing earphones off fits you perfectly without hurting your ears and the perfect arc with different size ear tips helps you in achieving superior comfort even with long listening hours 1 year warranty from the date of purchase",0.6842105263157892
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"44W FlashCharge|Snapdragon 680 comes with octa-core architecture design that adopts the new 6nm process, CPU increased by 25% & GPU performance increased by 10% compared with Qualcomm Snapdragon 662.|Z6 is equipped with a FHD+ AMOLED dispaly to give a truly immersive display experience with true color contrast. The display provides a 180Hz Touch Sampling Rate in the gaming sessions for an enhanced touch response.|50MP AI rear camera comes with a variety of smart AI camera features and effects to capture wonderful moments with ease.|Cellular technology:lte, Form factor:bar, Human interface input:touch screen",4.1,13999,https://m.media-amazon.com/images/I/41iVkyHeTUL._SX300_SY300_QL70_ML2_.jpg,Mobiles&Accessories,44w flashcharge snapdragon 680 comes with octa core architecture design that adopts the new 6nm process cpu increased by 25 gpu performance increased by 10 compared with qualcomm snapdragon 662 z6 is equipped with a fhd amoled dispaly to give a truly immersive display experience with true color contrast the display provides a 180hz touch sampling rate in the gaming sessions for an enhanced touch response 50mp ai rear camera comes with a variety of smart ai camera features and effects to capture wonderful moments with ease cellular technology lte form factor bar human interface input touch screen,iqoo z6 44w by vivo lumina blue 4gb ram 128gb storage 6 44 fhd amoled display 50 charge in just 27 mins in display fingerprint scanning,iqoo z6 44w by vivo lumina blue 4gb ram 128gb storage 6 44 fhd amoled display 50 charge in just 27 mins in display fingerprint scanning mobiles&accessories 44w flashcharge snapdragon 680 comes with octa core architecture design that adopts the new 6nm process cpu increased by 25 gpu performance increased by 10 compared with qualcomm snapdragon 662 z6 is equipped with a fhd amoled dispaly to give a truly immersive display experience with true color contrast the display provides a 180hz touch sampling rate in the gaming sessions for an enhanced touch response 50mp ai rear camera comes with a variety of smart ai camera features and effects to capture wonderful moments with ease cellular technology lte form factor bar human interface input touch screen,0.6842105263157892
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics|WearableTechnology|SmartWatches,"Largest 1.96"" Display : View bigger on the screen with the industry’s largest 1.96"" display covering every edge possible and providing a crystal-clear resolution of 240*282 pixels|Bluetooth Calling Smartwatch - Enjoy seamless connection and bluetooth calling through Fire-Boltt Gladiator Smart Watch|AI Voice Assistant - Now Wake Up Google/Siri Voice Assistant on your phone through the watch.|123 Sports Modes To Track - Track each activity in more detail and record the statistics everyday and compare the history of 7 days to know your best results.|8 Unique UI Modes - Now Switch your UI viewing method basis your mood and preference. Choose from over 8 different & stylish forms in the watch|In Built Speaker & Microphone - With Latest Technology and Chipset the speaker and microphone are very strong and clear for excellent quality calls, listen to music on the watch as well.|Multiple Notifications - Make sure you do not miss out important updates, birthdays or colleagues messages, enable all the social notifications on the watch to stay connected",4.4,3999,https://m.media-amazon.com/images/I/51vHAEYKeWL._SX300_SY300_QL70_ML2_.jpg,WearableTechnology,largest 1 96 display view bigger on the screen with the industry s largest 1 96 display covering every edge possible and providing a crystal clear resolution of 240 282 pixels bluetooth calling smartwatch enjoy seamless connection and bluetooth calling through fire boltt gladiator smart watch ai voice assistant now wake up google siri voice assistant on your phone through the watch 123 sports modes to track track each activity in more detail and record the statistics everyday and compare the history of 7 days to know your best results 8 unique ui modes now switch your ui viewing method basis your mood and preference choose from over 8 different stylish forms in the watch in built speaker microphone with latest technology and chipset the speaker and microphone are very strong and clear for excellent quality calls listen to music on the watch as well multiple notifications make sure you do not miss out important updates birthdays or colleagues messages enable all the social notifications on the watch to stay connected,fire boltt gladiator 1 96 biggest display smart watch with bluetooth calling voice assistant 123 sports modes 8 unique ui interactions spo2 24 7 heart rate tracking,fire boltt gladiator 1 96 biggest display smart watch with bluetooth calling voice assistant 123 sports modes 8 unique ui interactions spo2 24 7 heart rate tracking wearabletechnology largest 1 96 display view bigger on the screen with the industry s largest 1 96 display covering every edge possible and providing a crystal clear resolution of 240 282 pixels bluetooth calling smartwatch enjoy seamless connection and bluetooth calling through fire boltt gladiator smart watch ai voice assistant now wake up google siri voice assistant on your phone through the watch 123 sports modes to track track each activity in more detail and record the statistics everyday and compare the history of 7 days to know your best results 8 unique ui modes now switch your ui viewing method basis your mood and preference choose from over 8 different stylish forms in the watch in built speaker microphone with latest technology and chipset the speaker and microphone are very strong and clear for excellent quality calls listen to music on the watch as well multiple notifications make sure you do not miss out important updates birthdays or colleagues messages enable all the social notifications on the watch to stay connected,0.8421052631578949
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,"[PORTABLE SIZE]- 98mm*96mm*19mm, STRIFF desk phone stand is foldable and easy to slip into your pocket suitable for bed,table and home|[MULTI ANGLE ADJUSTABLE] - Directly adjust to your preferred angle among 10 different viewing angles, from 0° to 100°.Hold your smartphone or mini tablet in portrait or landscape mode safe.|[USEFUL DESKTOP CELL PHONE STAND] - Hold your smartphone or mini tablet at a comfortable angle, ideal for watching video, reading, video recording or simply browsing the web, playing games, facetime and other handsfree operation at home, office and travel|[PREMIUM MATERIAL] - Superior ABS and rubber pads on the bottom to protect the stand from sliding and durable in usage.|[UNIVERSAL COMPATIBILITY] - Works with all 4- 7.9 Inch smartphones, mini tablets and e-readers including iPhone X 8 8 Plus 7 7Plus 6S 6S Plus 6Plus 5 iPad mini, Google Pixel Pixel 2 Pixel XL, Nexus 5X 6P 4 5 7, LG G2 G3 G4 G5 G6 V10 V20 V30 K10 K20, Samsung Galaxy S9 S9+ S8 S8 Plus S7 Edge S6 S5 S4 J7 J3 Galaxy Note 8, HTC, Moto, Nokia, Huawei android phones and more.",4.3,99,https://m.media-amazon.com/images/I/31iE517+NFL._SY300_SX300_.jpg,Mobiles&Accessories,portable size 98mm 96mm 19mm striff desk phone stand is foldable and easy to slip into your pocket suitable for bed table and home multi angle adjustable directly adjust to your preferred angle among 10 different viewing angles from 0 to 100 hold your smartphone or mini tablet in portrait or landscape mode safe useful desktop cell phone stand hold your smartphone or mini tablet at a comfortable angle ideal for watching video reading video recording or simply browsing the web playing games facetime and other handsfree operation at home office and travel premium material superior abs and rubber pads on the bottom to protect the stand from sliding and durable in usage universal compatibility works with all 4 7 9 inch smartphones mini tablets and e readers including iphone x 8 8 plus 7 7plus 6s 6s plus 6plus 5 ipad mini google pixel pixel 2 pixel xl nexus 5x 6p 4 5 7 lg g2 g3 g4 g5 g6 v10 v20 v30 k10 k20 samsung galaxy s9 s9 s8 s8 plus s7 edge s6 s5 s4 j7 j3 galaxy note 8 htc moto nokia huawei android phones and more,striff ps2 01 multi angle mobile tablet tabletop stand phone holder for iphone android samsung oneplus xiaomi portable foldable cell phone stand perfect for bed office home desktop black,striff ps2 01 multi angle mobile tablet tabletop stand phone holder for iphone android samsung oneplus xiaomi portable foldable cell phone stand perfect for bed office home desktop black mobiles&accessories portable size 98mm 96mm 19mm striff desk phone stand is foldable and easy to slip into your pocket suitable for bed table and home multi angle adjustable directly adjust to your preferred angle among 10 different viewing angles from 0 to 100 hold your smartphone or mini tablet in portrait or landscape mode safe useful desktop cell phone stand hold your smartphone or mini tablet at a comfortable angle ideal for watching video reading video recording or simply browsing the web playing games facetime and other handsfree operation at home office and travel premium material superior abs and rubber pads on the bottom to protect the stand from sliding and durable in usage universal compatibility works with all 4 7 9 inch smartphones mini tablets and e readers including iphone x 8 8 plus 7 7plus 6s 6s plus 6plus 5 ipad mini google pixel pixel 2 pixel xl nexus 5x 6p 4 5 7 lg g2 g3 g4 g5 g6 v10 v20 v30 k10 k20 samsung galaxy s9 s9 s8 s8 plus s7 edge s6 s5 s4 j7 j3 galaxy note 8 htc moto nokia huawei android phones and more,0.7894736842105263
